textID,text,timestamps
b4b9d74b06," ooh, work im afarid  looking forward to a sunny weekeknd tho!!!",2012-12-25 14:16:44+00:00
b593189c2d,Watch Lowkey freestyling (and selling his mixtape  on http://tinyurl.com/dev4xh and performing in Norwich tonight,2012-12-25 14:10:04+00:00
7a83b8c7e2,I feel sorry for my bestie  good luck ali!,2012-12-25 13:41:12+00:00
66762b14cd,  I need one of these! Was just thinking about it earlier today as I downloaded pictures via USB.  #evernote_eyefi,2012-12-25 13:37:06+00:00
7d59117a75,good,2012-12-25 13:30:56+00:00
a769b2340c,Oh gosh how I want the party to be over and done with already.,2012-12-25 13:26:36+00:00
4d31092a19,Ive totally not got that job  i can just tell.,2012-12-25 13:23:30+00:00
fc4660a609,I love my sister.,2012-12-25 13:21:47+00:00
74450e128f, eek can`t wait to see it!! as well as everyone elses. gahh i don`t know what i want  lol,2012-12-25 13:06:38+00:00
337ebe2747,FRIDAY so freakin happy today was an annoying day  buuut WEEKEND! TGIF<3,2012-12-25 12:59:27+00:00
9db7e301b9,awesome,2012-12-25 12:56:07+00:00
7013b54ea6,serious,2012-12-25 12:46:32+00:00
990c3cf35f,sick,2012-12-25 12:26:54+00:00
10c5d92ceb,dreaded,2012-12-25 11:56:20+00:00
b8293bb838,Fail,2012-12-25 11:50:41+00:00
cb8cb99053, How are you?,2012-12-25 11:42:59+00:00
a22d319e5f, - That Jasper clip is my first 'favorite' Twitter message.,2012-12-25 11:12:42+00:00
4d3de34efa, Hey! r u back in La right now?What was ur favorite part bout Europe? I`ve never been out of the country xcept Canada  XO Jenna,2012-12-25 11:00:01+00:00
8e092e15ed,@_handz_ it was quiet.... unfortunatly but what the hell it`s good the chill out too right?,2012-12-25 10:23:41+00:00
356fce670b,wish,2012-12-25 10:00:12+00:00
1ad6adf2ab,  your right.... How was your trip,2012-12-25 09:43:23+00:00
53dbbbdf7d,_ember yay! thanks.  cover-i sad ang alist please. ),2012-12-25 09:43:05+00:00
5534df9445,love,2012-12-25 09:05:31+00:00
ea390d1f7b,Gutted.,2012-12-25 08:49:01+00:00
7880cbca66,"  Darn, I thought you meant White Sox.",2012-12-25 08:20:54+00:00
58aa2e3401,_jtv WHAT! I was only gone for 30 minutes and you`re already showing boobage without me?,2012-12-25 08:04:21+00:00
d65a8658b0,"  I just got through doing my work now I can take the whole day off, its great being your own boss",2012-12-25 07:59:37+00:00
3e99f423ba,"poor you lmao,",2012-12-25 07:56:11+00:00
d1b38c33f4,humm... me ? schizophrenic ?,2012-12-25 07:47:05+00:00
0345e7e526,I had never heard it.. I`m so last year..,2012-12-25 07:40:46+00:00
53eacec2ef,hard,2012-12-25 06:59:21+00:00
ad2d036578,What a **** night,2012-12-25 06:58:48+00:00
9e5e8ab6a4,I miss matt today,2012-12-25 06:45:21+00:00
47126dd509,"4 shifts down, 2 to go... then its my birthday!! but, should i be getting excited??? im turning 29 which means im almost 30",2012-12-25 06:22:58+00:00
e9ef9a00e9,Feeling tempted by high volume of jeeps to start an 'acura wave'. Me too!,2012-12-25 06:15:35+00:00
3da51fc31b," Inorite, humid as well",2012-12-25 06:08:35+00:00
ddc89d5956,win!,2012-12-25 04:57:20+00:00
499f7fe7dc,my stomach hurts,2012-12-25 04:53:59+00:00
1f35cb2e27,good luck,2012-12-25 04:53:52+00:00
23ea783065,I really wish I could,2012-12-25 04:53:44+00:00
dbae8ffc58,complicated.,2012-12-25 03:46:04+00:00
46e5a5f63b, i cant,2012-12-25 03:32:01+00:00
b9d896f209," Yes, maybe, but for today, I write",2012-12-25 03:11:34+00:00
25080c4bad,i`m actually really happy about that,2012-12-25 03:06:33+00:00
760b2e5dfe, ....back to a frizz head again,2012-12-25 02:28:30+00:00
580f2c99e1,good,2012-12-25 02:04:59+00:00
e243bee98c,i love them all...,2012-12-25 01:59:13+00:00
12b499b4ca,i had walkathon this morning.  and i`m among the first who arrived at the finishing line!,2012-12-25 01:57:56+00:00
95410148bf,love,2012-12-25 01:46:18+00:00
3acd68b4cb,Thank,2012-12-25 01:44:58+00:00
f3933c4b73, bitter?  why? *hug* ****,2012-12-25 01:12:38+00:00
245e5f25e2,went 2 see the hannah montana movie wiv jodie on friday and it was WELL GOOD but i feel nasty for laughing at the lil girl that cryed LOL,2012-12-25 00:54:41+00:00
70740addc0,http://twitpic.com/67s14 - Saw a family of five get out of this motor home and into laundromat to clean clothes and bedding,2012-12-24 23:17:37+00:00
29d1ec5e7e, LOL Me too. Going out at 12am isn`t as easy as it used to be,2012-12-24 23:17:02+00:00
78a3ef0435, Quite a few. Peacocks and Oceanographer`s Choice are my new favorites to play,2012-12-24 23:06:48+00:00
f71ed6b273, yeahhh! u`ve got plenty of great fans!! And in Spain too! u should come and play a gig here!!,2012-12-24 22:52:32+00:00
abc7f39d90, I`m having lunch already  ur a lil late buddy!,2012-12-24 22:38:41+00:00
b145670ac9,ugh!,2012-12-24 22:32:02+00:00
a193f3b9e1,"NO! Keyboard Cat is/has been dead for YEARS! Play yourself off, Keyboard Cat.",2012-12-24 22:30:53+00:00
cccb3d7081, will do,2012-12-24 22:26:10+00:00
07ae045cbe, that was delicious! lets have a walk sometimes with you and your hubby.. and others! me misses you,2012-12-24 22:25:47+00:00
a5640db7a7, Sorry JJ i missed that post  I`ll make sure do so next time.,2012-12-24 21:16:17+00:00
cc1a219c1c,downside,2012-12-24 20:38:10+00:00
1eac051f9c,wow the last hour of twittering that I`ve been doing has yet to be sent over to twitter..  guys bare w me...,2012-12-24 20:17:32+00:00
31f2861133,"Squabbling with people over the internet is great for my Tumblarity, but bad for my ego when they have more internet friends than me",2012-12-24 20:17:32+00:00
8e65e54144, will do hun. Yes yes.,2012-12-24 20:11:12+00:00
61ee532258,positive,2012-12-24 20:04:11+00:00
52020ad422,Exam is commmmmiinnnnnggggggg !,2012-12-24 19:56:55+00:00
7bbc5a2473,Enjoyed,2012-12-24 19:45:00+00:00
dd2a769f04, I`m come and try to find you and be your fan too,2012-12-24 19:33:35+00:00
b4ebfb22c6,helped,2012-12-24 19:29:11+00:00
51bdb4d865,Feeling very tierd! too much college work!!!!!!,2012-12-24 19:12:31+00:00
f948e704f4,love,2012-12-24 18:48:12+00:00
87fa9ce0c5, oh no  say it aint so,2012-12-24 18:28:42+00:00
f734459c4c, i hope he does ; join  and you`ll find one,2012-12-24 18:16:05+00:00
5e14887b13,thank god for some overcast and ivory.,2012-12-24 18:09:27+00:00
85eb03d6b8,"  Cant Thank YOu Enough, WHo is NITIN BETWEEN?",2012-12-24 18:08:40+00:00
7909fa421f,"  sadly we were too late for TraceyCakes, but we got them elsewhere- not the same but still yummy. Tea w wee on wknd!",2012-12-24 18:08:05+00:00
36631a41d0,well piss on that.,2012-12-24 17:29:36+00:00
8f11bf53a2,http://twitpic.com/670ar - this is post guitar hero **** kicking,2012-12-24 17:18:01+00:00
7e21d8a7ab,i dont like #kde since ver. 4.0 its like vista  #fail,2012-12-24 17:14:09+00:00
2f00504c96,Just woke up. Making breakfast,2012-12-24 17:13:00+00:00
bc14c389af,http://twitpic.com/67fue - My formerly pretty car,2012-12-24 17:06:32+00:00
dae7a3eeb1,Just thought about my hubby being deployed n now I got the blues  I need a stiff drink but I`m breastfeeding so no booze for me :/ Ugh!!,2012-12-24 16:59:17+00:00
9b7811b2e0,nice,2012-12-24 16:26:42+00:00
06b8d9e26c, welcome,2012-12-24 16:26:14+00:00
bcd7910701,sick,2012-12-24 16:05:15+00:00
7c229b34c1,unfortunately!,2012-12-24 15:56:54+00:00
f26105a320,"Not too cold,",2012-12-24 15:51:47+00:00
0a5e7d6cb1, I so know what you mean,2012-12-24 15:46:45+00:00
b34a3fd669,good,2012-12-24 15:45:36+00:00
05810a7cdd,Happy,2012-12-24 15:41:51+00:00
8531be3694,a good atmos.,2012-12-24 15:41:18+00:00
70187852a7,  supporting superfly all the way,2012-12-24 15:23:31+00:00
31d03bff54,fabulous,2012-12-24 15:18:52+00:00
2938f51a3a,Why don`t you make me feel like you used to,2012-12-24 15:16:43+00:00
a153babf33," how about we start with a true Franchise online mode. Dynasty was huge, Madden online league not so much",2012-12-24 15:07:02+00:00
4baf1c6930, im having trouble finding really yummy egg free ice-cream   #favoriteicecream - got any recommendations anyone?,2012-12-24 15:04:56+00:00
d409e4ce46,on my tea break  cant wait to drive home tonite!!,2012-12-24 14:53:23+00:00
dbc696a3ef,is watching Mock the Week and is slowing cooking,2012-12-24 14:51:25+00:00
237b093176,unfortunately,2012-12-24 14:46:28+00:00
2b8b0a7d10,Is twubbing again,2012-12-24 14:31:52+00:00
a8a1e94417,when da heck will the garage man get here I ask you.. WHEN..,2012-12-24 14:30:41+00:00
c99820b355,O.k i feel like i need to cry now  i can`t believe that in less than 2 years ill be walking across the stage to get a High School diploma!,2012-12-24 14:26:40+00:00
4841c38e53,Just got a Ipod touch  Downloading apps for it now.,2012-12-24 14:09:27+00:00
bd3b30d13c,happy,2012-12-24 14:08:14+00:00
8c03f75944, - ****. LOL ON FRIDAY.? ITS NOW SATURDAY HERE LOL. IM IN AUSTRALIA,2012-12-24 14:07:33+00:00
570a5c063b,hopefully,2012-12-24 14:07:05+00:00
383aa5ec8b,Night all!! i`m trying to get to bed early for once...well as early as 1:40 can be for a normal person...,2012-12-24 13:49:41+00:00
038a99e313,love,2012-12-24 13:47:39+00:00
8862c02132,They gave me an invalid pass code so I can`t attend,2012-12-24 13:45:20+00:00
d83606a58a," it`s 3:37 am, i am going to sleep now. but i be back up in 4 hours...lol. good night",2012-12-24 13:38:11+00:00
9412b17d47,"What are some good places to eat in Los Angeles, want to try something different today",2012-12-24 13:29:27+00:00
db76d74945,capes,2012-12-24 13:26:56+00:00
f873960a48,I`m suppose to get up to go find sumthin to wear tomorrow but I can`t get up,2012-12-24 13:20:17+00:00
aaf69acf6f,my 3yo just woke and groggily walked over to my office.  Is now sleeping in my lap,2012-12-24 13:00:43+00:00
361b6281a6,informs,2012-12-24 12:56:48+00:00
1fb696a58c,Thanks,2012-12-24 12:47:20+00:00
51f56d7464,Still sick  bout to play some ps3 till the laker game starts,2012-12-24 12:46:20+00:00
1b673ea212,it will be my second year that i will not be there,2012-12-24 12:45:26+00:00
ffe02fe3f5,"Eatin dinna, herd tom brady not movin 2 fast",2012-12-24 12:44:20+00:00
8255b23e72,I`m not ready for my baby to be 3 tomorrow  she is growing so fast....,2012-12-24 12:43:58+00:00
e108bb4fa1,I woke up this morning thinking it is Saturday,2012-12-24 12:41:21+00:00
9599acaca6," I have both her CDs and know them both by heart. Really, Tal, you think you can intro ME to country music?!",2012-12-24 12:30:42+00:00
3bd6b2df8c," Glad you like it  took around 2 and a half hours, would have been less but i kept stopping for food breaks haha  i was",2012-12-24 12:11:29+00:00
c281b14817,last class at 10:30. One final tomorrow and 2 finals on friday!,2012-12-24 12:10:29+00:00
93eb6effbb,lao mein and spanikopita HAHA you would have to be here to know,2012-12-24 11:53:03+00:00
30abfb5b07, PS: Wish I were coming tonight.,2012-12-24 11:52:52+00:00
419862456e,i hate feeling like this about him,2012-12-24 11:50:32+00:00
5c8a453297,My head hurts....  Can wait to see the new photoshoot!!!!!!!,2012-12-24 11:18:54+00:00
2bbe1f652e,goodmorning everyone,2012-12-24 11:18:25+00:00
0eb1ab3558,cheap,2012-12-24 11:16:24+00:00
baf2ccb1cc,i had a vivid dream last night! i was crooning away,2012-12-24 11:14:53+00:00
259a4c12db,happy,2012-12-24 11:12:08+00:00
b56c29ed7d,They are always late. I wanna sleep. I miss Mere.,2012-12-24 11:12:00+00:00
f1f8d50eff,sick,2012-12-24 11:08:16+00:00
f61ae5403a," It`s 12AM! ,  and I are still up, sending you as much tweets as we can! Philippines tour please?",2012-12-24 11:00:26+00:00
97fd42d38b,I miss my puppy,2012-12-24 10:56:57+00:00
72624c934f, Are they abusing your service? Manual follower management is a pain. I love the style.,2012-12-24 10:49:31+00:00
20967289f5,good,2012-12-24 10:39:18+00:00
bd5f768159,is excited about tomorrow!!! but i gotta clean the house  CLEAN CLEAN CLEAN AHHHHHHH,2012-12-24 10:35:21+00:00
9b1060a30e,Well I hope.,2012-12-24 10:27:34+00:00
704dfebd66,failing,2012-12-24 10:17:13+00:00
1177c602c8, Come to Rochester with me and Nikki. Beer and a Hog Roast always helps.,2012-12-24 10:16:09+00:00
92866f7b8c,  Thank you!,2012-12-24 10:14:26+00:00
13d0b4314e,"is slowly crunching the reality that june is fast approaching. in other words, classes again, and another year will be added to my age.",2012-12-24 10:13:20+00:00
892b8a0cf8,so i guess we r sleepin over.,2012-12-24 10:07:21+00:00
5d8102cab8,he just killed my vibe as always,2012-12-24 10:07:03+00:00
3fcdacf90f,"Well, she`s getting through.",2012-12-24 10:06:25+00:00
17d1a66db4,hard.,2012-12-24 09:54:45+00:00
4d22612bb6,alone,2012-12-24 09:40:49+00:00
3cd2b0d233,"wishing, i was at the michou show right now.. god. life isnt fair",2012-12-24 09:28:48+00:00
da72cfc9cc,Poor dead Josh.  http://bit.ly/JKpHn  Please leave your messages of condolences there.  #boy #rip,2012-12-24 09:24:04+00:00
fd57cd4c4e,love,2012-12-24 09:24:01+00:00
0a57a17968,Got a sunburn from Coney Island bike ride,2012-12-24 09:10:08+00:00
a9e176a76e, hey I didn`t get the email yet,2012-12-24 09:08:32+00:00
41ff25c568,This is how much hair falls off everytime I shower. It`s more sad than disgusting  http://yfrog.com/6p190aj,2012-12-24 08:45:37+00:00
064b2cc709,sucks,2012-12-24 08:40:27+00:00
00b7a60703,Wish I had a laptop charger so I could tweet faster,2012-12-24 08:29:54+00:00
6896f19343,show time baby! bye bye for now Tweeters,2012-12-24 08:24:15+00:00
cce4a3ca50, How was your chicken and chips?,2012-12-24 08:04:22+00:00
c9d4cf96af,shortchanged,2012-12-24 08:01:35+00:00
733ac52be6,Happy,2012-12-24 07:58:08+00:00
cf1a0bb3c2," Nope, kicked that habit more then a year ago",2012-12-24 07:56:01+00:00
8b1ef2334e,sexy,2012-12-24 07:54:50+00:00
d31c27398f,"Up early this morning, first to portmeirion then home",2012-12-24 07:54:27+00:00
9f42f42b4f,amazing,2012-12-24 07:48:30+00:00
98cfd1162e,bummer,2012-12-24 07:34:40+00:00
00c8cfed18,spanish,2012-12-24 07:29:31+00:00
bbe85e3495,missin the #ia2009 guys really,2012-12-24 07:28:59+00:00
0cc4081476,lol haha very funnyyy lol im talking to my bestfriend ashleyyyy!!!,2012-12-24 07:27:41+00:00
c45f5fb9e6,good,2012-12-24 07:25:18+00:00
7e5457bddf,WORKK! yay,2012-12-24 07:22:34+00:00
d138ab0b3a,"It is certainly spring in Vail, Co.  It is raining and snowing!  Doesn`t mother nature know the mountain is closed for the ski season!",2012-12-24 07:22:02+00:00
6ade83d96d,_hameron I`ve seen those already. I link them in my lj post.,2012-12-24 07:21:39+00:00
fbbeb51073,"Aww, thank you Soulmate! Haha.",2012-12-24 07:07:34+00:00
74b57c43cc,bad!,2012-12-24 07:01:06+00:00
f7638c4126,Thx,2012-12-24 07:01:02+00:00
562c683a44,_za thanks man. I can`t wait,2012-12-24 06:56:26+00:00
1f403981ef, can you fedex me some pizza? I have to cancel my NYC trip until later this summer,2012-12-24 06:53:42+00:00
9358a6253c, I haven`t started packing,2012-12-24 06:53:20+00:00
628bab2c42,I`ve been to Best Buy & Target and still no Electrik Red album! I`m loosing hope..they`ve never even heard of the girls,2012-12-24 06:47:53+00:00
d934e438cc,burning,2012-12-24 06:45:18+00:00
548b9da461,Great,2012-12-24 06:44:21+00:00
e0f9a074cf,Now I like #startrek. Personal feels that #Startrek movie is better than #xmen.,2012-12-24 06:38:27+00:00
5fb992345d,yes yes yes lotsa fun  i cant wait. dont like make up with shaun too much in front of me tho cos ill get awkard haha,2012-12-24 06:27:47+00:00
590ede849e, That ur anti is what I understood from the message. Sorry left off ur don`t vote BNP msg at end due 2 space,2012-12-24 06:21:08+00:00
b78e0c4c19,Thank you Kirst - your posts on running inspired me,2012-12-24 06:21:05+00:00
02073f1c62,dirty,2012-12-24 06:15:15+00:00
112da4faa0,Gonna go and see my sister at Mount Saini ....  she`s there for at least another 24 hours.,2012-12-24 06:01:06+00:00
1d3c1b4821,okay someplease save me!!! now I am watching ninja warrier and eating an egg roll from last night,2012-12-24 05:58:54+00:00
70d05bf740,i`m still in bed and on the laptop ...yep borin !!!,2012-12-24 05:46:38+00:00
816bbfcd52,HAPPY,2012-12-24 05:39:28+00:00
40760ea4e8,Why is looking for girls names easier than looking for boys,2012-12-24 05:15:31+00:00
d6738c3768, Excellent point.,2012-12-24 05:14:35+00:00
e0d893b360,brilliant,2012-12-24 05:08:48+00:00
e344ef4cf6, That`s actually not too far from the truth,2012-12-24 05:07:40+00:00
84f961fdb2,Good Morning!,2012-12-24 05:06:21+00:00
c002c2eddd,Fine Day,2012-12-24 05:04:45+00:00
7369cf2fc5," Concord & Irvine, CA only. That`s it for `09.",2012-12-24 05:04:29+00:00
543a06c64b,OMG sore shoulder,2012-12-24 05:01:44+00:00
1047b78606,welcome! Cutie-pie kiddo.. in your picture btw  Love those shades!,2012-12-24 04:47:59+00:00
62dd5efb10,-g`mornin` Twitterville  took the day off from Tweet`n yesterday & I`m 'jonesing' to get back into it today,2012-12-24 04:22:28+00:00
4652d96d01,goodnite jessica,2012-12-24 04:21:45+00:00
1f9019bba5,loves,2012-12-24 04:07:56+00:00
e8a7f5e1a3,down,2012-12-24 03:50:45+00:00
2f2721c6fe,down,2012-12-24 03:49:33+00:00
9c52e5ba66,love,2012-12-24 03:46:37+00:00
d72748e39c,ur an ****. but an **** that i miss,2012-12-24 03:43:13+00:00
bb96cfef66, booooo  my senior yearbook sucks thanks for the memories bhs -___-,2012-12-24 03:10:57+00:00
14c6d8edd1, heyy terrence u should come to my school on May 29th for our talent show,2012-12-24 03:08:56+00:00
44c3407b4d,pollution,2012-12-24 03:01:45+00:00
6f15fcf64e,sick n tired,2012-12-24 03:00:16+00:00
5a4ebbbdba,back to bed,2012-12-24 02:58:27+00:00
6ee991d0cd, I`m having trouble viewing it as well on you tube for some reason,2012-12-24 02:58:24+00:00
9932b9c033,**** i feel,2012-12-24 02:46:00+00:00
8ba9d3448f," #warmfuzzies to you, my friend",2012-12-24 02:35:21+00:00
f6f7382036,miss,2012-12-24 02:31:50+00:00
a93501213c,happy sunday all,2012-12-24 02:31:21+00:00
703a5708f6,enjoy,2012-12-24 02:30:52+00:00
683149f529,well maybe someone will care,2012-12-24 02:27:20+00:00
9a00c7fd06,"   Awww, that wasn`t very nice.",2012-12-24 02:25:45+00:00
9a1177c3fb,slaving away at work,2012-12-24 02:25:37+00:00
